Hakusana	Sanaluokat	count
edestakainen	adjektiivi	797
pessimistinen	adjektiivi	797
pakottava	adjektiivi	795
yhdenmukainen	adjektiivi	795
vertainen	adjektiivi	794
afroamerikkalainen	adjektiivi, substantiivi	792
työteliäs	adjektiivi	791
arvovaltainen	adjektiivi	789
pykäläinen	adjektiivi	787
ahne	adjektiivi	786
nuorekas	adjektiivi	786
lakkapää	substantiivi, adjektiivi	784
raadollinen	adjektiivi	783
tähtitieteellinen	adjektiivi	782
överi	substantiivi, adjektiivi	781
psykososiaalinen	adjektiivi	779
siro	adjektiivi	779
laulava	adjektiivi	778
näennäinen	adjektiivi	778
sisukas	adjektiivi	777
velkainen	adjektiivi	777
autenttinen	adjektiivi	775
naispuolinen	adjektiivi	775
parrakas	adjektiivi	775
tasaväkinen	adjektiivi	775
arvoituksellinen	adjektiivi	771
musertava	adjektiivi	771
kaikennäköinen	adjektiivi	769
kasvitieteellinen	adjektiivi	769
riitaisa	adjektiivi	768
hento	adjektiivi	767
sorainen	adjektiivi	767
arvoton	adjektiivi	766
enenevä	adjektiivi	766
hillitty	adjektiivi	766
paksuinen	adjektiivi	766
masentava	adjektiivi	765
sisäpoliittinen	adjektiivi	763
sodanjälkeinen	adjektiivi	763
julkaisematon	adjektiivi	758
miesvaltainen	adjektiivi	757
epäuskoinen	adjektiivi	756
pahvinen	adjektiivi	756
pinnallinen	adjektiivi	756
pikkuruinen	adjektiivi	755
silmiinpistävä	adjektiivi	755
täpärä	adjektiivi	755
eeppinen	adjektiivi	754
merkkinen	adjektiivi	754
universaali	adjektiivi, substantiivi	754
ajaton	adjektiivi	748
verkkainen	adjektiivi	748
epäeettinen	adjektiivi	747
kyyninen	adjektiivi	747
kärkäs	adjektiivi	747
lokakuinen	adjektiivi	746
omavarainen	adjektiivi	746
minimaalinen	adjektiivi	745
neliosainen	adjektiivi	744
välttävä	adjektiivi	743
lyhytkestoinen	adjektiivi	742
ennätysmäinen	adjektiivi	741
evankelis-luterilainen	adjektiivi, substantiivi	741
kuusinkertainen	adjektiivi	741
yhtenevä	adjektiivi	740
samanarvoinen	adjektiivi	739
jouheva	adjektiivi	738
mielikuvituksellinen	adjektiivi	738
timanttinen	adjektiivi	736
hyödytön	adjektiivi	735
pysty	adjektiivi, substantiivi	734
samea	adjektiivi	734
valtaapitävä	adjektiivi, substantiivi	734
rangaistava	adjektiivi	733
tulkinnanvarainen	adjektiivi	732
eloton	adjektiivi	731
valkoihoinen	adjektiivi, substantiivi	731
siivekäs	adjektiivi, substantiivi	730
melankolinen	adjektiivi	729
yksivuotias	adjektiivi	728
harkittu	adjektiivi	726
etevä	adjektiivi	725
asianomainen	adjektiivi, substantiivi	724
levyinen	adjektiivi	724
epäluotettava	adjektiivi	722
puolisotilaallinen	adjektiivi	722
viisihenkinen	adjektiivi	720
hilpeä	adjektiivi	719
pronssinen	adjektiivi	719
relevantti	adjektiivi	719
luvanvarainen	adjektiivi	718
älyllinen	adjektiivi	715
rajoitettu	adjektiivi	714
lantto	adjektiivi	713
välinpitämätön	adjektiivi	711
huonolaatuinen	adjektiivi	710
mykkä	adjektiivi, substantiivi	709
käytännönläheinen	adjektiivi	708
manifesti	substantiivi, adjektiivi	708
hätäinen	adjektiivi	707
runollinen	adjektiivi	706
laktoositon	adjektiivi	705
maanpäällinen	adjektiivi	704
syyskuinen	adjektiivi	704
autoritaarinen	adjektiivi	703
kaksikymppinen	adjektiivi	703
vaivainen	adjektiivi, substantiivi	703
värillinen	adjektiivi, substantiivi	702
heppoinen	adjektiivi	701
huhtikuinen	adjektiivi	701
rivakka	adjektiivi	701
valtio-omisteinen	adjektiivi	701
avuton	adjektiivi	700
tietotekninen	adjektiivi	699
sovelias	adjektiivi	698
epätarkka	adjektiivi	697
lappalainen	adjektiivi, substantiivi	697
asevelvollinen	adjektiivi, substantiivi	696
tinkimätön	adjektiivi	696
tuottelias	adjektiivi	694
valovoimainen	adjektiivi	694
keisarillinen	adjektiivi	692
mätä	substantiivi, adjektiivi	690
lääkinnällinen	adjektiivi	689
rehti	adjektiivi	689
kovaotteinen	adjektiivi	688
kolmivuotias	adjektiivi	687
peruuttamaton	adjektiivi	687
kaksiminuuttinen	adjektiivi, substantiivi	686
tutkinnallinen	adjektiivi	686
irrallinen	adjektiivi	684
juotava	adjektiivi, substantiivi	684
pohjoisamerikkalainen	adjektiivi, substantiivi	684
puuskittainen	adjektiivi	684
lainsäädännöllinen	adjektiivi	681
kuuloinen	adjektiivi	680
murrosikäinen	adjektiivi	680
ihailtava	adjektiivi	679
korkealaatuinen	adjektiivi	679
rakentamaton	adjektiivi	678
samansuuruinen	adjektiivi	678
myrskyisä	adjektiivi	676
peloton	adjektiivi	676
skandinaavinen	adjektiivi	676
omatekoinen	adjektiivi	674
sievä	adjektiivi	674
vietävä	adjektiivi	673
dokumentaarinen	adjektiivi	672
kimurantti	adjektiivi	672
kuulumaton	adjektiivi	670
avonainen	adjektiivi	669
täysimääräinen	adjektiivi	669
etuoikeutettu	adjektiivi	667
yhdentekevä	adjektiivi	667
kosminen	adjektiivi	666
luultava	adjektiivi	666
lyhennysvapaa	substantiivi, adjektiivi	665
rämä	substantiivi, adjektiivi	665
kinkkinen	adjektiivi	664
lämminhenkinen	adjektiivi	663
taipuvainen	adjektiivi	663
tilastollinen	adjektiivi	663
monikäyttöinen	adjektiivi	662
punertava	adjektiivi	662
tarkoituksellinen	adjektiivi	662
makuinen	adjektiivi	661
sähkökäyttöinen	adjektiivi	661
määräävä	adjektiivi	658
välinen	adjektiivi	657
interaktiivinen	adjektiivi	656
merkitsevä	adjektiivi	656
karmaiseva	adjektiivi	655
omaleimainen	adjektiivi	655
ylisuuri	adjektiivi	655
aukea	adjektiivi, substantiivi	654
mielivaltainen	adjektiivi	654
progressiivinen	adjektiivi	654
samantyyppinen	adjektiivi	653
oikeaoppinen	adjektiivi	652
vikkelä	adjektiivi	651
ronski	adjektiivi	650
epätietoinen	adjektiivi	649
kovakuntoinen	adjektiivi	649
terapeuttinen	adjektiivi	649
vaaleahiuksinen	adjektiivi	649
saumaton	adjektiivi	648
sinikeltainen	adjektiivi	648
itseoppinut	adjektiivi	647
hallittu	adjektiivi	644
sivutoiminen	adjektiivi	644
tuttavallinen	adjektiivi	644
oikeuslääketieteellinen	adjektiivi	643
suvaitsevainen	adjektiivi	643
kelvoton	adjektiivi	642
uneton	adjektiivi	641
suhteeton	adjektiivi	640
mojova	adjektiivi	639
tulenarka	adjektiivi	639
uraauurtava	adjektiivi	639
ylellinen	adjektiivi	639
leikkisä	adjektiivi	638
yhdeksänvuotias	adjektiivi	638
kivikkoinen	adjektiivi	637
kotitekoinen	adjektiivi	637
vuolas	adjektiivi	637
ylitsepääsemätön	adjektiivi	637
buddhalainen	adjektiivi, substantiivi	636
neljävuotias	adjektiivi	636
oikeustieteellinen	adjektiivi	635
suurenmoinen	adjektiivi	635
nelikaistainen	adjektiivi	634
hillitön	adjektiivi	633
miinusmerkkinen	adjektiivi	633
sattumanvarainen	adjektiivi	633
anabolinen	adjektiivi	632
notkea	adjektiivi	632
republikaaninen	adjektiivi	632
runsasluminen	adjektiivi	632
viihteellinen	adjektiivi	632
byrokraattinen	adjektiivi	630
räjähdysmäinen	adjektiivi	629
tuima	adjektiivi	629
ihastuttava	adjektiivi	627
monivaiheinen	adjektiivi	627
urheiluhullu	adjektiivi, substantiivi	627
fanaattinen	adjektiivi	626
ruotsinsuomalainen	adjektiivi, substantiivi	626
vaikeakulkuinen	adjektiivi	626
tuommoinen	adjektiivi	625
railakas	adjektiivi	624
tietävä	adjektiivi	623
ranskankielinen	adjektiivi	622
aamuinen	adjektiivi	621
nurja	adjektiivi, substantiivi	621
hintava	adjektiivi	620
lohdullinen	adjektiivi	619
käänteinen	adjektiivi	618
malttamaton	adjektiivi	618
hetero	substantiivi, adjektiivi	617
sotkuinen	adjektiivi	617
vahvistamaton	adjektiivi	616
aamuvarhainen	adjektiivi, substantiivi	615
huomaamaton	adjektiivi	615
kulloinenkin	adjektiivi	615
satavuotinen	adjektiivi	615
teräksinen	adjektiivi	615
empaattinen	adjektiivi	614
puhuva	adjektiivi	614
sähkölämmitteinen	adjektiivi	612
aava	adjektiivi, substantiivi	611
myötämielinen	adjektiivi	611
erinäköinen	adjektiivi	610
piilevä	adjektiivi	610
epärehellinen	adjektiivi	608
ufo	substantiivi, adjektiivi	608
puhelias	adjektiivi	607
vilkasliikenteinen	adjektiivi	607
täkäläinen	adjektiivi, substantiivi	606
uhkarohkea	adjektiivi	606
nörtti	substantiivi, adjektiivi	605
itseohjautuva	adjektiivi	604
kymmenvuotinen	adjektiivi	604
mannertenvälinen	adjektiivi	604
työntäyteinen	adjektiivi	603
epäileväinen	adjektiivi	602
mehevä	adjektiivi	602
eläkeikäinen	adjektiivi	601
iskevä	adjektiivi	601
riskitön	adjektiivi	600
viisipäiväinen	adjektiivi	600
motorinen	adjektiivi	599
varomaton	adjektiivi	599
epäsuosittu	adjektiivi	598
pahannäköinen	adjektiivi	598
inha	adjektiivi	597
mäkinen	adjektiivi	597
toimeton	adjektiivi	597
hyvännäköinen	adjektiivi	596
riitainen	adjektiivi	596
sisällöllinen	adjektiivi	596
huokea	adjektiivi	595
melodinen	adjektiivi	595
muukalainen	substantiivi, adjektiivi	595
objektiivinen	adjektiivi	595
hyväntahtoinen	adjektiivi	594
kiero	adjektiivi	592
mutkainen	adjektiivi	592
vapaamuotoinen	adjektiivi	592
kykenevä	adjektiivi	591
vapaarahoitteinen	adjektiivi	591
vahingoittumaton	adjektiivi	590
helppokäyttöinen	adjektiivi	589
seitsenkertainen	adjektiivi	589
yläpuolinen	adjektiivi	589
stereotyyppinen	adjektiivi	588
ymmärtäväinen	adjektiivi	588
hienovarainen	adjektiivi	587
eläinperäinen	adjektiivi	586
hurmaava	adjektiivi	585
luokaton	adjektiivi	583
analyyttinen	adjektiivi	582
lestadiolainen	adjektiivi, substantiivi	581
skeptinen	adjektiivi	580
kuulovammainen	adjektiivi, substantiivi	579
tapauskohtainen	adjektiivi	579
pienipalkkainen	adjektiivi	578
ruostumaton	adjektiivi	578
musikaalinen	adjektiivi	577
sähköavusteinen	adjektiivi	576
tosiasiallinen	adjektiivi	576
seitsemänvuotias	adjektiivi	575
uskovainen	adjektiivi, substantiivi	575
ohimenevä	adjektiivi	574
häikäilemätön	adjektiivi	573
lyhytnäköinen	adjektiivi	573
suonensisäinen	adjektiivi	573
runsaslukuinen	adjektiivi	570
saksankielinen	adjektiivi	568
vähäosainen	adjektiivi, substantiivi	568
islaminuskoinen	substantiivi, adjektiivi	567
suosiollinen	adjektiivi	567
lojaali	adjektiivi	566
lapsiystävällinen	adjektiivi	565
rasvaton	adjektiivi	565
kertaluontoinen	adjektiivi	564
hormonaalinen	adjektiivi	561
jännitteinen	adjektiivi	561
kalteva	adjektiivi	561
epäedullinen	adjektiivi	560
seesteinen	adjektiivi	560
täysipäiväinen	adjektiivi	560
käsittelemätön	adjektiivi	558
maakohtainen	adjektiivi	557
korea	adjektiivi	556
samannäköinen	adjektiivi	556
sohjoinen	adjektiivi	556
sydämellinen	adjektiivi	556
puolivuotias	adjektiivi	555
sinimusta	adjektiivi	554
ympäripyöreä	adjektiivi	554
vajavainen	adjektiivi	553
lepsu	adjektiivi	552
tilava	adjektiivi	552
apea	adjektiivi	551
epäpätevä	adjektiivi	551
osatyökykyinen	adjektiivi, substantiivi	551
kolmihenkinen	adjektiivi	550
moniulotteinen	adjektiivi	550
kauko-ohjattava	adjektiivi	549
rinnakkainen	adjektiivi	549
sähäkkä	adjektiivi	548
raivokas	adjektiivi	546
torso	substantiivi, adjektiivi	546
vahvuinen	adjektiivi	546
ehyt	adjektiivi	545
kalevalainen	adjektiivi	545
rujo	adjektiivi	545
rakastavainen	substantiivi, adjektiivi	544
sekasortoinen	adjektiivi	543
maalainen	substantiivi, adjektiivi	539
rauhaton	adjektiivi	539
ajallinen	adjektiivi	538
mittaamaton	adjektiivi	538
mutainen	adjektiivi	538
oikea-aikainen	adjektiivi	538
psykedeelinen	adjektiivi	537
surrealistinen	adjektiivi	535
tavoittamaton	adjektiivi	535
vaimea	adjektiivi	535
yhtäaikainen	adjektiivi	535
iltahämärä	substantiivi, adjektiivi	534
kivuton	adjektiivi	534
nautinnollinen	adjektiivi	534
hutera	adjektiivi	533
omaelämäkerrallinen	adjektiivi	533
materiaalinen	adjektiivi	532
nationalistinen	adjektiivi	532
vankkumaton	adjektiivi	532
esihistoriallinen	adjektiivi	531
laho	adjektiivi, substantiivi	531
saudiarabialainen	adjektiivi, substantiivi	531
sinfoninen	adjektiivi	531
äänetön	adjektiivi	531
määrittelemätön	adjektiivi	530
lennokas	adjektiivi	529
autoritäärinen	adjektiivi	528
syntinen	adjektiivi, substantiivi	528
suojaamaton	adjektiivi	527
loistelias	adjektiivi	526
lähtemätön	adjektiivi	526
eriasteinen	adjektiivi	524
katalonialainen	adjektiivi, substantiivi	524
täysipainoinen	adjektiivi	524
valinnainen	adjektiivi	524
kuuluva	adjektiivi	523
seksistinen	adjektiivi	523
valtiojohtoinen	adjektiivi	523
fysiologinen	adjektiivi	522
maisemallinen	adjektiivi	521
aloitteellinen	adjektiivi	520
vinha	adjektiivi	520
vääjäämätön	adjektiivi	520
ikioma	adjektiivi	519
alinen	adjektiivi	518
ekstra	adjektiivi	518
kaareva	adjektiivi	518
ratkaisematon	adjektiivi	518
autuas	adjektiivi, substantiivi	517
porvarillinen	adjektiivi	516
harvalukuinen	adjektiivi	515
kosmeettinen	adjektiivi	515
maailmanpoliittinen	adjektiivi	515
merenalainen	adjektiivi	515
militantti	adjektiivi	515
uskova	adjektiivi, substantiivi	515
äkkinäinen	adjektiivi	514
saarinen	adjektiivi	513
yhtäjaksoinen	adjektiivi	513
ponteva	adjektiivi	512
työkykyinen	adjektiivi, substantiivi	512
aatteellinen	adjektiivi	511
häilyvä	adjektiivi	511
parantumaton	adjektiivi	510
pitelemätön	adjektiivi	510
vaivalloinen	adjektiivi	510
velaton	adjektiivi	510
hanakka	adjektiivi	509
itämainen	adjektiivi	509
karoliininen	adjektiivi	509
toissijainen	adjektiivi	509
sysimusta	adjektiivi	508
rosoinen	adjektiivi	507
sureva	adjektiivi	507
pöljä	adjektiivi, substantiivi	506
tuuhea	adjektiivi	506
kaksivaiheinen	adjektiivi	505
luisu	adjektiivi, substantiivi	505
maskuliininen	adjektiivi	505
neuvokas	adjektiivi	505
päihderiippuvainen	substantiivi, adjektiivi	505
kuriton	adjektiivi	504
siivo	adjektiivi, substantiivi	503
jättiläismäinen	adjektiivi	502
naisellinen	adjektiivi	502
optinen	adjektiivi	502
kyvykäs	adjektiivi	501
autistinen	adjektiivi	500
syntyperäinen	adjektiivi, substantiivi	499
elämyksellinen	adjektiivi	498
rajoittamaton	adjektiivi	498
ylevä	adjektiivi	498
ala-arvoinen	adjektiivi	496
emotionaalinen	adjektiivi	496
harkitsematon	adjektiivi	495
homoseksuaalinen	adjektiivi	495
karhea	adjektiivi	495
masentunut	adjektiivi	495
navakka	adjektiivi	495
epidemiologinen	adjektiivi	494
kuoppainen	adjektiivi	494
myrskyinen	adjektiivi	493
epäsopiva	adjektiivi	492
pikkanen	adjektiivi	491
taideteollinen	adjektiivi	491
viisikerroksinen	adjektiivi	491
yksikerroksinen	adjektiivi	491
harmoninen	adjektiivi	490
kymmenminuuttinen	adjektiivi, substantiivi	490
ryhdikäs	adjektiivi	490
suorapuheinen	adjektiivi	490
pohjaton	adjektiivi	489
flunssainen	adjektiivi	488
piittaamaton	adjektiivi	488
synkeä	adjektiivi	488
täyteläinen	adjektiivi	488
amerikansuomalainen	substantiivi, adjektiivi	486
arkaluonteinen	adjektiivi	486
maanläheinen	adjektiivi	485
roisi	adjektiivi	485
analoginen	adjektiivi	484
epänormaali	adjektiivi	483
tolkuton	adjektiivi	483
asteittainen	adjektiivi	482
epäterve	adjektiivi	482
kullanarvoinen	adjektiivi	481
moraaliton	adjektiivi	481
sumea	adjektiivi	481
alatyylinen	adjektiivi	480
juoppo	substantiivi, adjektiivi	480
tarkkaavainen	adjektiivi	480
monitahoinen	adjektiivi	479
naisvaltainen	adjektiivi	479
itseoikeutettu	adjektiivi	478
nelikerroksinen	adjektiivi	478
raivoisa	adjektiivi	478
toimeentuleva	adjektiivi	478
tasavahva	adjektiivi	477
hyväosainen	adjektiivi, substantiivi	474
mustaihoinen	adjektiivi, substantiivi	474
hysteerinen	adjektiivi	473
itkuinen	adjektiivi	473
kuolematon	adjektiivi	473
tukkoinen	adjektiivi	473
kaamea	adjektiivi	472
keskivaikea	adjektiivi	472
kodinomainen	adjektiivi	472
koulukiusattu	adjektiivi, substantiivi	472
oikeansuuntainen	adjektiivi	472
vastenmielinen	adjektiivi	472
kellertävä	adjektiivi	471
kuumeinen	adjektiivi	471
rationaalinen	adjektiivi	471
väkirikas	adjektiivi	471
ylipitkä	adjektiivi	471
ontto	adjektiivi	470
ilmava	adjektiivi	469
introvertti	adjektiivi	469
maksukyvytön	adjektiivi	469
vastustamaton	adjektiivi	469
hirsinen	adjektiivi	467
pölyinen	adjektiivi	467
takkuinen	adjektiivi	467
selkokielinen	adjektiivi	466
harkitseva	adjektiivi	465
inarinsaamelainen	substantiivi, adjektiivi	465
moniääninen	adjektiivi	465
ytimekäs	adjektiivi	465
kirjoittamaton	adjektiivi	464
satiirinen	adjektiivi	463
veltto	adjektiivi	463
vuorovaikutteinen	adjektiivi	463
oikukas	adjektiivi	462
punavalkoinen	adjektiivi	462
kaksipyöräinen	adjektiivi, substantiivi	461
monenkirjava	adjektiivi	461
vapaamielinen	adjektiivi, substantiivi	461
oikeanpuoleinen	adjektiivi	460
yöaikainen	adjektiivi	460
elinkelpoinen	adjektiivi	459
kihlattu	adjektiivi, substantiivi	458
räiskyvä	adjektiivi	457
veronalainen	adjektiivi*, substantiivi	457
jyty	substantiivi, adjektiivi	456
varaton	adjektiivi, substantiivi	454
kompakti	adjektiivi	453
puolueellinen	adjektiivi	453
tuloksellinen	adjektiivi	453
tuhatpäinen	adjektiivi	452
jonkinmoinen	adjektiivi	451
kansanterveydellinen	adjektiivi	451
nautittava	adjektiivi	451
nopeatempoinen	adjektiivi	451
ventovieras	adjektiivi, substantiivi	450
vaiherikas	adjektiivi	449
vierekkäinen	adjektiivi	449
boheemi	substantiivi, adjektiivi	448
tšekkiläinen	adjektiivi, substantiivi	448
vihertävä	adjektiivi	448
kirpeä	adjektiivi	447
kuolettava	adjektiivi	447
lavea	adjektiivi	445
räjähdysherkkä	adjektiivi	445
sanavalmis	adjektiivi	445
staattinen	adjektiivi	445
eritasoinen	adjektiivi	444
silmitön	adjektiivi	444
taianomainen	adjektiivi	444
humaani	adjektiivi	443
päätön	adjektiivi, substantiivi	443
sopuisa	adjektiivi	443
letkeä	adjektiivi	442
aamuhämärä	substantiivi, adjektiivi	441
nimellinen	adjektiivi	441
vähäpätöinen	adjektiivi	441
kaunokirjallinen	adjektiivi	440
kuparinen	adjektiivi, substantiivi	440
puolittainen	adjektiivi	440
uudenaikainen	adjektiivi	440
ennakoimaton	adjektiivi	439
mestarillinen	adjektiivi	439
rasisminvastainen	adjektiivi	439
ruosteinen	adjektiivi	439
sinisilmäinen	adjektiivi	439
viimekesäinen	adjektiivi	439
huono-osainen	adjektiivi, substantiivi	438
uudistusmielinen	adjektiivi	437
jonkinnäköinen	adjektiivi	436
kihara	substantiivi, adjektiivi	436
laadullinen	adjektiivi	436
puolikuntoinen	adjektiivi	436
vuoristoinen	adjektiivi	435
puolituntinen	substantiivi, adjektiivi	433
inkeriläinen	adjektiivi, substantiivi	432
kotoperäinen	adjektiivi	432
avulias	adjektiivi	431
samantasoinen	adjektiivi	431
tapahtumarikas	adjektiivi	431
valloittava	adjektiivi	431
pitkäkyntinen	adjektiivi, substantiivi	430
suorasukainen	adjektiivi	430
äkkijyrkkä	adjektiivi	430
antelias	adjektiivi	429
hyvätasoinen	adjektiivi	429
normaalipainoinen	adjektiivi	429
kahdenkeskinen	adjektiivi	428
äkäinen	adjektiivi	428
ainainen	adjektiivi	427
huumorintajuinen	adjektiivi	427
hädänalainen	adjektiivi	427
minimalistinen	adjektiivi	427
tuonpuoleinen	adjektiivi, substantiivi	427
väritön	adjektiivi	427
ikivihreä	adjektiivi, substantiivi	426
puolustuskyvytön	adjektiivi	426
totuudenmukainen	adjektiivi	426
kunniakas	adjektiivi	425
kärsimätön	adjektiivi	425
uskalias	adjektiivi	425
puoluepoliittinen	adjektiivi	424
suorasanainen	adjektiivi	424
muistettava	adjektiivi	423
satapäinen	adjektiivi	423
kuolemaantuomittu	adjektiivi, substantiivi	422
ekumeeninen	adjektiivi	421
lysti	substantiivi, adjektiivi	421
monisyinen	adjektiivi	421
jonkunlainen	adjektiivi	420
tanakka	adjektiivi	420
epäuskottava	adjektiivi	419
kasvoton	adjektiivi	419
markkinaehtoinen	adjektiivi	419
repaleinen	adjektiivi	419
retro	adjektiivi, substantiivi	419
epäurheilijamainen	adjektiivi	418
pörröinen	adjektiivi	418
tiedostamaton	adjektiivi	418
tuhma	adjektiivi, substantiivi	417
aerobinen	adjektiivi	416
savinen	adjektiivi	416
kaupunkimainen	adjektiivi	415
rutikuiva	adjektiivi	415
upporikas	adjektiivi	415
elokuvallinen	adjektiivi	414
kyyttö	substantiivi, adjektiivi	414
epäkunnioittava	adjektiivi	413
litteä	adjektiivi	413
länsiafrikkalainen	adjektiivi, substantiivi	413
uhmakas	adjektiivi	413
avokätinen	adjektiivi	410
sokko	substantiivi, adjektiivi	410
puolustuspoliittinen	adjektiivi	409
polo	adjektiivi	408
eteläamerikkalainen	adjektiivi, substantiivi	407
kaakkoinen	adjektiivi, substantiivi	407
tekemätön	adjektiivi	407
epäluuloinen	adjektiivi	406
yksioikoinen	adjektiivi	406
hiekkainen	adjektiivi	405
kuusikerroksinen	adjektiivi	405
mehukas	adjektiivi	405
rapea	adjektiivi	405
sisäänrakennettu	adjektiivi	405
verbaalinen	adjektiivi	405
kansantaloudellinen	adjektiivi	404
kolmevuotias	adjektiivi, substantiivi	404
irtain	adjektiivi	403
käyttövalmis	adjektiivi	403
perinpohjainen	adjektiivi	403
vasenkätinen	adjektiivi, substantiivi	403
verovelvollinen	adjektiivi, substantiivi	403
koskinen	adjektiivi	402
kuulas	adjektiivi, substantiivi	402
lumoava	adjektiivi	402
maaseutumainen	adjektiivi	402
viheliäinen	adjektiivi	402
voimallinen	adjektiivi	402
yleishyödyllinen	adjektiivi	402
jäljetön	adjektiivi	401
kivenkova	adjektiivi	401
lämminverinen	adjektiivi, substantiivi	401
pikkutarkka	adjektiivi	401
tunkkainen	adjektiivi	401
hajuton	adjektiivi	400
immuuni	adjektiivi	400
miehekäs	adjektiivi	400
must	adjektiivi, substantiivi	400
kutsumaton	adjektiivi	399
sijoittamaton	adjektiivi	399
utopistinen	adjektiivi	399
pullea	adjektiivi	398
lila	substantiivi, adjektiivi	397
salamyhkäinen	adjektiivi	397
työkyvytön	adjektiivi, substantiivi	396
väkivahva	adjektiivi	396
keraaminen	adjektiivi	395
perustavanlaatuinen	adjektiivi	395
posketon	adjektiivi, substantiivi	395
tiibetiläinen	adjektiivi, substantiivi	395
nurinkurinen	adjektiivi	394
futuristinen	adjektiivi	393
kalpea	adjektiivi	392
tarunhohtoinen	adjektiivi	392
kuulu	adjektiivi	391
lyyrinen	adjektiivi	391
tulisielu	substantiivi, adjektiivi	391
säälittävä	adjektiivi	390
vähäsanainen	adjektiivi	390
jokakesäinen	adjektiivi	389
pohjoissuomalainen	adjektiivi, substantiivi	389
rautakautinen	adjektiivi	389
monenmoinen	adjektiivi	388
mustasukkainen	adjektiivi	388
syömäkelpoinen	adjektiivi	388
naimaton	adjektiivi	387
nimenomainen	adjektiivi	387
lihaksikas	adjektiivi	386
neuvoton	adjektiivi	386
pyyteetön	adjektiivi	386
eheä	adjektiivi	385
irtonainen	adjektiivi	385
klassillinen	adjektiivi	385
yhdenlainen	adjektiivi	385
yhteispohjoismainen	adjektiivi	385
homeinen	adjektiivi	384
määrätty	adjektiivi	384
selvittämätön	adjektiivi	384
tasalaatuinen	adjektiivi	382
asiaankuuluva	adjektiivi	381
rouhea	adjektiivi	381
vähäsateinen	adjektiivi	381
burleski	adjektiivi, substantiivi	380
tunnusomainen	adjektiivi	380
vasuri	adjektiivi, substantiivi	380
kaksituntinen	adjektiivi, substantiivi	379
kolkko	adjektiivi	379
loistokas	adjektiivi	379
ylikansallinen	adjektiivi	379
kielitaitoinen	adjektiivi	378
aavemainen	adjektiivi	377
anarkistinen	adjektiivi	377
monipolvinen	adjektiivi	377
näkemätön	adjektiivi	377
provokatiivinen	adjektiivi	377
sekarotuinen	adjektiivi	377
soukka	adjektiivi	377
huomionarvoinen	adjektiivi	376
kallisarvoinen	adjektiivi	376
nelijalkainen	adjektiivi, substantiivi	376
retorinen	adjektiivi	376
yksisarvinen	adjektiivi, substantiivi	376
ensiluokkainen	adjektiivi	375
nuiva	adjektiivi	375
korrekti	adjektiivi	374
kotikutoinen	adjektiivi	374
huonovointinen	adjektiivi	373
leimallinen	adjektiivi	373
teologinen	adjektiivi	373
vedenpitävä	adjektiivi	373
vetelä	adjektiivi, substantiivi	373
ihmeteltävä	adjektiivi	372
maaliahne	adjektiivi	372
alentava	adjektiivi	371
kouluttamaton	adjektiivi	371
määrällinen	adjektiivi	371
impulsiivinen	adjektiivi	370
vastahakoinen	adjektiivi	370
pirullinen	adjektiivi	369
pystysuora	adjektiivi	368
roosa	adjektiivi	368
tympeä	adjektiivi	368
sinipaita	substantiivi, adjektiivi	367
vartioimaton	adjektiivi	367
itsepäinen	adjektiivi	366
kasvipohjainen	adjektiivi	366
prosenttinen	adjektiivi	366
puolityhjä	adjektiivi	366
päämäärätietoinen	adjektiivi	365
vähäliikenteinen	adjektiivi	365
cool	adjektiivi	364
samanhenkinen	adjektiivi	364
vakavarainen	adjektiivi	364
tosipohjainen	adjektiivi	363
ultrakevyt	adjektiivi	363
vaikeavammainen	adjektiivi, substantiivi	363
epäkäytännöllinen	adjektiivi	362
jakamaton	adjektiivi	362
kiloinen	adjektiivi	362
kuusihenkinen	adjektiivi	362
ahdistunut	adjektiivi	361
kärjekäs	adjektiivi	361
rakettimainen	adjektiivi	361
hävytön	adjektiivi, substantiivi	360
kiintoisa	adjektiivi	360
kovapalkkainen	adjektiivi	360
makoisa	adjektiivi	360
vaaleansininen	adjektiivi	360
alkukantainen	adjektiivi	359
elegantti	adjektiivi	359
irvokas	adjektiivi	359
maaliskuinen	adjektiivi	359
suojainen	adjektiivi*	359
ylenpalttinen	adjektiivi	359
erottamaton	adjektiivi	358
fasistinen	adjektiivi	358
helppohoitoinen	adjektiivi	358
kierteinen	adjektiivi	358
monikielinen	adjektiivi	358
latinankielinen	adjektiivi	357
mallikas	adjektiivi	357
matta	adjektiivi	357
rivo	adjektiivi, substantiivi	357
herttainen	adjektiivi	355
luonnoton	adjektiivi	355
nuuka	adjektiivi	355
riidaton	adjektiivi	355
vanhakantainen	adjektiivi	355
hermostunut	adjektiivi	354
sovitteleva	adjektiivi	354
surumielinen	adjektiivi	354
kuultava	adjektiivi*	353
kylmäverinen	adjektiivi	353
mainittava	adjektiivi	353
sairaalloinen	adjektiivi	353
muunsukupuolinen	adjektiivi	351
poikkitaiteellinen	adjektiivi	351
samanmielinen	adjektiivi	351
vaikeaselkoinen	adjektiivi	351
yhtäkkinen	adjektiivi	351
kansanomainen	adjektiivi	350
katkeamaton	adjektiivi	349
vaihdettava	adjektiivi	349
väärti	adjektiivi	349
periksiantamaton	adjektiivi	348
savuinen	adjektiivi	348
väkivallaton	adjektiivi	348
yömyöhä	substantiivi, adjektiivi	348
