Hakusana	Sanaluokat	count
huuhtoa	verbi	967
tuskastua	verbi	967
heräillä	verbi	965
kolista	verbi	964
taustaa	verbi	964
vääristellä	verbi	964
harhailla	verbi	959
veivata	verbi	958
närkästyä	verbi	957
hemmotella	verbi	956
kuivaa	verbi	952
yhdenmukaistaa	verbi	950
madaltua	verbi	948
soljua	verbi	948
pyhittää	verbi	947
istuskella	verbi	946
raottaa	verbi	946
turvota	verbi	945
aikaistua	verbi	942
taivutella	verbi	941
ilmata	verbi	936
harveta	verbi	934
pureskella	verbi	933
tervehtää	verbi	933
liitää	verbi	932
tukehtua	verbi	932
mökkeillä	verbi	931
lamaantua	verbi	927
reunustaa	verbi	925
hokea	verbi	924
voimistaa	verbi	923
alueellistaa	verbi	922
kairata	verbi	922
kärkkyä	verbi	922
saarnata	verbi	922
levitellä	verbi	921
jumpata	verbi	920
vakinaistaa	verbi	919
onkia	verbi	917
häivyttää	verbi	916
retkeillä	verbi	915
savustaa	verbi	915
lahota	verbi	913
varustella	verbi	913
luettaa	verbi	911
asennoitua	verbi	910
missata	verbi	910
heilahtaa	verbi	909
myöntyä	verbi	909
tervehtyä	verbi	909
ryöpsähtää	verbi	908
otsikoida	verbi	907
voidella	verbi	906
kulminoitua	verbi	905
pyörtyä	verbi	904
puhista	verbi	903
kesyttää	verbi	902
herkistää	verbi	901
pamauttaa	verbi	899
toistella	verbi	898
paaluttaa	verbi	897
erottautua	verbi	896
osa-aikaistaa	verbi	896
kirjoitella	verbi	894
juonia	verbi	892
kaasuttaa	verbi	892
puhdistua	verbi	892
hälvetä	verbi	891
palella	verbi	891
puhkua	verbi	891
hätääntyä	verbi	889
ilmiantaa	verbi	887
sisuuntua	verbi	886
taputella	verbi	884
tukkeutua	verbi	884
lohkaista	verbi	883
ruostua	verbi	882
junnata	verbi	881
köyhtyä	verbi	881
mairitella	verbi	881
pyöräyttää	verbi	880
tyylitellä	verbi	880
kiiriä	verbi	879
rassata	verbi	879
eskaloitua	verbi	878
kapinoida	verbi	878
kiiruhtaa	verbi	877
hoivata	verbi	876
hankaloitua	verbi	874
liueta	verbi	874
riskeerata	verbi	874
kyynelehtiä	verbi	873
tuhkata	verbi	873
yleistää	verbi	870
kantaesittää	verbi	869
estellä	verbi	868
kaveta	verbi	868
kirmata	verbi	868
löysätä	verbi	868
pauhata	verbi	868
sujahtaa	verbi	868
skeitata	verbi	867
hälventää	verbi	866
rokata	verbi	866
makoilla	verbi	865
mieltyä	verbi	864
ropista	verbi	864
arvottaa	verbi	863
kikkailla	verbi	863
lumettaa	verbi	863
pääomittaa	verbi	862
pöyristyttää	verbi	862
seisahtua	verbi	861
avartaa	verbi	858
sairastuttaa	verbi	858
tarpoa	verbi	858
kirjoa	verbi	857
porhaltaa	verbi	857
realisoitua	verbi	857
rohjeta	verbi	857
hätiköidä	verbi	855
kavuta	verbi	854
koputtaa	verbi	854
kosia	verbi	853
kutistaa	verbi	853
jäätää	verbi	850
ahkeroida	verbi	848
imuroida	verbi	848
kanavoida	verbi	848
koluta	verbi	847
lehtiä	verbi	846
pyristellä	verbi	845
taintua	verbi	845
dramatisoida	verbi	843
eriyttää	verbi	843
näivettyä	verbi	843
notkua	verbi	840
töniä	verbi	840
viuhua	verbi	840
kipata	verbi	839
ojittaa	verbi	837
laukata	verbi	832
tempaista	verbi	832
tiuketa	verbi	832
vieraantua	verbi	832
nielaista	verbi	831
patistella	verbi	831
maksimoida	verbi	830
itkettää	verbi	829
punoa	verbi	829
hiekoittaa	verbi	828
nyrkkeillä	verbi	828
tällätä	verbi	828
laimentaa	verbi	825
myllertää	verbi	825
kadehtia	verbi	824
kiillottaa	verbi	824
mustamaalata	verbi	823
tsekata	verbi	823
veneillä	verbi	823
kolminkertaistaa	verbi	822
prässätä	verbi	822
synketä	verbi	820
luovia	verbi	819
ryvettyä	verbi	819
lievetä	verbi	818
rummuttaa	verbi	818
sivakoida	verbi	818
ehtyä	verbi	817
kypsentää	verbi	816
kisailla	verbi	815
pelailla	verbi	815
autioitua	verbi	812
koulia	verbi	812
kylmettyä	verbi	812
suvaita	verbi	812
videoida	verbi	812
puraista	verbi	807
ryypätä	verbi	807
muistua	verbi	806
simuloida	verbi	803
hakkeroida	verbi	802
virnuilla	verbi	802
ikävöidä	verbi	801
karista	verbi	801
kriminalisoida	verbi	801
sännätä	verbi	801
hirttää	verbi	800
karsastaa	verbi	800
teloa	verbi	799
ratsata	verbi	798
tanssittaa	verbi	796
elätellä	verbi	795
ryöpyttää	verbi	795
kohahduttaa	verbi	794
pulahtaa	verbi	794
rapauttaa	verbi	794
halkaista	verbi	793
musisoida	verbi	793
valveutua	verbi	793
huojentaa	verbi	792
puhkaista	verbi	792
rytistä	verbi	791
siementää	verbi	791
lapioida	verbi	789
samastua	verbi	788
törmäillä	verbi	788
huhkia	verbi	786
uittaa	verbi	786
viivytellä	verbi	784
editoida	verbi	783
kulottaa	verbi	783
paukutella	verbi	783
kuntoilla	verbi	779
leiriytyä	verbi	779
tarinoida	verbi	779
imaista	verbi	777
kurvata	verbi	777
noudatella	verbi	777
poukkoilla	verbi	777
sanoutua	verbi	776
uurastaa	verbi	776
lopahtaa	verbi	775
prosessoida	verbi	774
seisoskella	verbi	774
kurkata	verbi	773
survoa	verbi	773
polvistua	verbi	771
kalustaa	verbi	769
huudahtaa	verbi	768
jäävätä	verbi	766
lepuuttaa	verbi	765
rajautua	verbi	764
ryömiä	verbi	764
tönäistä	verbi	764
uinua	verbi	764
lumota	verbi	763
kohauttaa	verbi*	762
hajaantua	verbi	760
kavahtaa	verbi	760
monistaa	verbi	760
purskahtaa	verbi	760
elellä	verbi	759
syytellä	verbi	759
värjäytyä	verbi	759
johdatella	verbi	758
tulkata	verbi	757
viitoittaa	verbi	756
ylentää	verbi	756
erehdyttää	verbi	754
näppäillä	verbi	754
lähetellä	verbi	753
teollistua	verbi	753
hermoilla	verbi	752
pakoilla	verbi	751
pamahtaa	verbi	751
ponkaista	verbi	750
tähdittää	verbi	749
normalisoida	verbi	747
ryhmittyä	verbi	747
buuata	verbi	746
huojua	verbi	746
vaivautua	verbi	746
heilauttaa	verbi	745
lihottaa	verbi	745
vaimentaa	verbi	745
heittelehtiä	verbi	744
lenkkeillä	verbi	744
rahdata	verbi	744
rakennella	verbi	744
joutaa	verbi	743
mutkistua	verbi	743
naamioida	verbi	742
valvottaa	verbi	742
nimitellä	verbi	741
seurailla	verbi	741
tuhria	verbi	741
kumartaa	verbi	740
repäistä	verbi	740
teroittaa	verbi	740
pölyttää	verbi	739
höyrytä	verbi	738
jalostua	verbi	738
moukaroida	verbi	738
riistäytyä	verbi	738
vuodattaa	verbi	738
selkiyttää	verbi	736
junailla	verbi	735
polskia	verbi	735
helistä	verbi	734
sääliä	verbi*	734
moninkertaistaa	verbi	733
nelinkertaistua	verbi	733
paiskata	verbi	733
skannata	verbi	733
tekeytyä	verbi	731
palvoa	verbi	730
värkätä	verbi	730
huikata	verbi	729
hullaantua	verbi	729
kiinata	verbi	729
talkoilla	verbi	729
hiiltyä	verbi	728
korjailla	verbi	727
lepäillä	verbi	725
paimentaa	verbi	725
raikaa	verbi	724
sponsoroida	verbi	723
hengähtää	verbi	722
poltella	verbi	722
huvittua	verbi	721
vieroksua	verbi	721
tiskata	verbi	720
viilentyä	verbi	720
digitoida	verbi	719
sairastella	verbi	719
harpata	verbi	718
soluttautua	verbi	718
mutkistaa	verbi	717
ilmastaa	verbi	716
pörrätä	verbi	716
puhkoa	verbi	714
tuudittautua	verbi	714
virkistyä	verbi	714
salailla	verbi	712
lieventyä	verbi	711
maatua	verbi	711
rohkaistua	verbi	710
lainehtia	verbi	708
kalvaa	verbi	707
kontata	verbi	707
kaupallistaa	verbi	706
marssittaa	verbi	706
verhota	verbi	705
jyristä	verbi	700
vieriä	verbi	700
kaduttaa	verbi	699
kätkeytyä	verbi	699
paleltua	verbi	699
puutua	verbi	699
tuijotella	verbi	699
ryhdistäytyä	verbi	698
kirota	verbi	697
riitauttaa	verbi	696
vyöryttää	verbi	696
myöhästyttää	verbi	695
rypeä	verbi	695
tuikkia	verbi	695
kumartua	verbi	694
suurentua	verbi	694
taikoa	verbi	694
filmata	verbi	693
korkata	verbi	693
kurkottaa	verbi	693
tyrkyttää	verbi	693
virittäytyä	verbi	693
totuttaa	verbi	692
kummeksua	verbi	691
pahoittaa	verbi	690
piikitellä	verbi	690
ylivelkaantua	verbi	690
päntätä	verbi	689
valaistua	verbi	689
vatvoa	verbi	689
kahlita	verbi	688
tähyillä	verbi	688
hivellä	verbi	685
sulauttaa	verbi	685
kietoa	verbi	684
liikahtaa	verbi	684
pullottaa	verbi	684
juontua	verbi	683
värjääntyä	verbi	683
valistua	verbi	682
oleilla	verbi	680
sutia	verbi	680
talloa	verbi	680
häpeillä	verbi	679
intoilla	verbi	679
kriisiytyä	verbi	679
kiintyä	verbi	678
lannoittaa	verbi	678
restauroida	verbi	677
pilkistää	verbi	676
rikastuttaa	verbi	676
tervehdyttää	verbi	676
kiljua	verbi	675
eliminoida	verbi	674
optimoida	verbi	674
prostituoida	verbi	674
koukuttaa	verbi	672
koukata	verbi	671
haluttaa	verbi	670
haparoida	verbi	669
sparrata	verbi	668
modernisoida	verbi	667
irvailla	verbi	666
kuorruttaa	verbi	666
lusia	verbi	666
maittaa	verbi	666
putkahtaa	verbi	666
välkkyä	verbi	666
kompostoida	verbi	665
moikata	verbi	665
pehmetä	verbi	665
henkilöityä	verbi	664
paloitella	verbi	664
pesiytyä	verbi	663
soimata	verbi	663
tuumailla	verbi	663
likaantua	verbi	662
parveilla	verbi	662
golfata	verbi	661
kukistua	verbi	661
vierittää	verbi	660
halveksia	verbi	659
noukkia	verbi	659
nälkiintyä	verbi	658
luhistua	verbi	657
jaotella	verbi	656
shoppailla	verbi	656
masinoida	verbi	655
hoputtaa	verbi	654
halia	verbi	653
kuulostella	verbi	653
väijyä	verbi	652
pelästyttää	verbi	651
keritä	verbi*	650
seljetä	verbi	650
suostutella	verbi	650
hukuttaa	verbi	649
juoksennella	verbi	649
kangerrella	verbi	649
voimistella	verbi	649
himmentää	verbi	648
aaltoilla	verbi	647
ahertaa	verbi	647
mopoilla	verbi	647
sekoilla	verbi	647
raitistua	verbi	646
terävöittää	verbi	645
ruoskia	verbi	644
bilettää	verbi	643
tylsistyä	verbi	642
udella	verbi	642
popsia	verbi	641
täsmätä	verbi	641
väsähtää	verbi	641
integroitua	verbi	640
korvamerkitä	verbi	640
karvata	verbi	639
kiiltää	verbi	639
tulistua	verbi	639
harmaantua	verbi	636
pöllyttää	verbi	636
hilata	verbi	635
kirkua	verbi	635
pirstaloitua	verbi	635
luodata	verbi	634
seisauttaa	verbi	633
kipeytyä	verbi	632
lohjeta	verbi	632
ahtaa	verbi	630
kerjetä	verbi	630
kylmätä	verbi	629
ärähtää	verbi	629
tyrmistyttää	verbi	626
etääntyä	verbi	625
kyyditä	verbi	625
linkittää	verbi	625
liukastella	verbi	625
leiskauttaa	verbi	624
nakata	verbi	624
ääntää	verbi	621
keilata	verbi	620
linnoittautua	verbi	620
luonnostella	verbi	620
patoutua	verbi	620
raataa	verbi	619
tilkitä	verbi	619
lamaannuttaa	verbi	618
tuhahtaa	verbi	618
harmistua	verbi	615
kyllästyttää	verbi	615
sättiä	verbi	615
vakavoitua	verbi	615
ulvoa	verbi	611
kiukutella	verbi	610
haaroa	verbi	609
kuumentua	verbi	609
imitoida	verbi	607
häärätä	verbi	606
muuntautua	verbi	606
pinnoittaa	verbi	606
vieraannuttaa	verbi	606
entää	verbi	605
kaivautua	verbi	605
kyllästää	verbi	605
löylyttää	verbi	605
vilahdella	verbi	602
hieraista	verbi	600
loisia	verbi	600
pulputa	verbi	600
surettaa	verbi	600
liietä	verbi	599
painiskella	verbi	599
selkiytyä	verbi	599
hämärtää	verbi	598
huristella	verbi	596
kiikuttaa	verbi	595
käpertyä	verbi	595
pistäytyä	verbi	595
pyyhältää	verbi	595
ulosmitata	verbi	595
surffata	verbi	594
temppuilla	verbi	594
shokeerata	verbi	593
höylätä	verbi	592
juottaa	verbi	592
uhitella	verbi	591
sujauttaa	verbi	590
vilkuilla	verbi	590
kehystää	verbi	589
repeytyä	verbi	588
pehmittää	verbi	587
taivaltaa	verbi	587
ahtautua	verbi	586
surkutella	verbi	586
syytää	verbi	585
suureta	verbi	584
tärvellä	verbi	584
lävistää	verbi	582
lähentää	verbi	581
pallotella	verbi	581
osoitella	verbi	580
valmentautua	verbi	580
hoidella	verbi	579
juuria	verbi	579
äimistellä	verbi	579
rapsahtaa	verbi	578
työntyä	verbi	578
halventua	verbi	577
hiillostaa	verbi	577
käännellä	verbi	577
pölytä	verbi	577
ruuvata	verbi	577
flopata	verbi	576
korista	verbi	576
huokailla	verbi	575
donkata	verbi	574
passata	verbi*	574
välähtää	verbi	574
googlata	verbi	573
roiskua	verbi	572
tonkia	verbi	572
jähmettyä	verbi	571
kostua	verbi	570
hengästyä	verbi	569
vioittua	verbi	569
hätistellä	verbi	568
pujottaa	verbi	568
tummua	verbi	568
ehostaa	verbi	567
ounastella	verbi	567
kurvailla	verbi	566
hidastella	verbi	565
kuumottaa	verbi*	565
tuhlailla	verbi	565
virallistaa	verbi	563
kalveta	verbi	562
vikaantua	verbi	562
ällistyä	verbi	562
kiirehtää	verbi	561
murentua	verbi	560
uhrautua	verbi	560
levähtää	verbi*	559
nikkaroida	verbi	559
maattaa	verbi	558
napsauttaa	verbi	558
pilkottaa	verbi	558
mädätä	verbi	557
kutsuttaa	verbi	556
tapailla	verbi	556
liekehtiä	verbi	555
luutia	verbi	555
numeroida	verbi	555
panikoida	verbi	555
halailla	verbi	554
kyykyttää	verbi	554
luikerrella	verbi	554
mellakoida	verbi	554
tikittää	verbi	554
hioutua	verbi	553
aliarvostaa	verbi	552
närästää	verbi	551
oirehtia	verbi	551
arastella	verbi	550
tahrata	verbi	550
tärpätä	verbi	550
rapsuttaa	verbi	549
sählätä	verbi	549
kypsyttää	verbi	548
lujittaa	verbi	548
sumentaa	verbi	547
myrskytä	verbi	546
putoilla	verbi	546
ylikuormittua	verbi	546
lakittaa	verbi	545
muovautua	verbi	545
tuputtaa	verbi	545
buukata	verbi	544
kuvantaa	verbi	544
kärrätä	verbi	544
nuuskata	verbi	544
haukkoa	verbi	541
hauskuuttaa	verbi	541
lainoittaa	verbi	541
testamentata	verbi	540
elehtiä	verbi	539
huidella	verbi	539
pisteittää	verbi	539
päästellä	verbi	539
vilkastuttaa	verbi	539
kidnapata	verbi	538
teeskennellä	verbi	538
harjaantua	verbi	537
laskelmoida	verbi	537
tärähtää	verbi	537
tökätä	verbi	536
herjata	verbi	535
nitistää	verbi	535
tohtia	verbi	535
hötkyillä	verbi	534
puuhastella	verbi	534
tuupata	verbi	534
nojautua	verbi	533
paineistaa	verbi	533
syötellä	verbi	533
vertautua	verbi	531
kansoittaa	verbi	530
pyryttää	verbi	530
kumarrella	verbi	529
ällöttää	verbi	529
asustella	verbi	528
kansallistaa	verbi	528
paikkailla	verbi	528
riemastuttaa	verbi	528
organisoitua	verbi	527
polarisoitua	verbi	527
rimpuilla	verbi	527
vuorata	verbi	527
eriarvoistaa	verbi	526
paiskoa	verbi	526
uiskennella	verbi	526
vihertää	verbi	525
mahduttaa	verbi	524
ryydittää	verbi	524
tyrehdyttää	verbi	524
heilahdella	verbi	523
pujotella	verbi	523
pyydellä	verbi	523
silitellä	verbi	523
amputoida	verbi	522
taitella	verbi	521
tupsahtaa	verbi	521
jäsentää	verbi	520
nivoutua	verbi	520
kaunistaa	verbi	519
nököttää	verbi	519
rysähtää	verbi	519
syöpyä	verbi	519
viillellä	verbi	519
emännöidä	verbi	518
kaartua	verbi	518
pistellä	verbi	518
ryövätä	verbi	517
älähtää	verbi	516
sälyttää	verbi	515
haalistua	verbi	514
rasvata	verbi	514
riemastua	verbi	514
asettautua	verbi	513
paisuttaa	verbi	513
puuduttaa	verbi	513
nyökytellä	verbi	512
tupruttaa	verbi	512
virtsata	verbi	512
uskotella	verbi	511
humaltua	verbi	510
kivittää	verbi	510
maahantuoda	verbi	510
rymistellä	verbi	510
viskata	verbi	510
nyppiä	verbi	509
flirttailla	verbi	507
imeyttää	verbi	506
kampittaa	verbi	506
mollata	verbi	505
tampata	verbi*	505
järistä	verbi	504
karhuta	verbi	504
kiertyä	verbi	504
ilakoida	verbi	503
mutkitella	verbi	503
paastota	verbi	502
sinkoilla	verbi	502
säkenöidä	verbi	502
vuolla	verbi	502
huitaista	verbi	501
ylikuumeta	verbi	501
rappeutua	verbi	500
havahduttaa	verbi	499
pinota	verbi	498
taktikoida	verbi	498
näivettää	verbi	497
politisoitua	verbi	497
porista	verbi	497
vaivaantua	verbi	497
hiihdellä	verbi	496
sertifioida	verbi	496
syleillä	verbi	496
tyyntyä	verbi	496
hitsautua	verbi	494
liennyttää	verbi	494
höllätä	verbi	493
syövyttää	verbi	493
hapuilla	verbi	492
kukittaa	verbi	492
käyskennellä	verbi	492
lyyhistyä	verbi	492
lätkäistä	verbi	492
revitellä	verbi	491
suoristaa	verbi	491
talttua	verbi	491
tuikkaa	verbi	491
arkailla	verbi	490
harhautua	verbi	490
imarrella	verbi	490
kyläillä	verbi	490
typistää	verbi	490
deittailla	verbi	489
pisteyttää	verbi	489
ukkostaa	verbi	489
mukauttaa	verbi	488
myötävaikuttaa	verbi	488
piristä	verbi	488
heikota	verbi	487
hersyä	verbi	487
ryskyä	verbi	487
karjua	verbi	486
tahdittaa	verbi	486
pyssyttää	verbi	485
riehaantua	verbi	485
sapettaa	verbi	484
homehtua	verbi	483
katkeilla	verbi	483
merkittää	verbi	483
naputella	verbi	482
ristetä	verbi	482
sinkoutua	verbi	482
virua	verbi	482
asfaltoida	verbi	481
erkaantua	verbi	480
mittailla	verbi	480
todistella	verbi	480
singahtaa	verbi	479
tuupertua	verbi	479
liata	verbi	478
oieta	verbi	478
hienontaa	verbi	477
kaihertaa	verbi	477
printata	verbi	477
lässähtää	verbi	476
rapsutella	verbi	476
rökittää	verbi	476
töytäistä	verbi	476
virpoa	verbi	476
kilpistyä	verbi	475
puuhailla	verbi	475
räväyttää	verbi	475
muistutella	verbi	474
rutistaa	verbi	474
halvaannuttaa	verbi	472
taimia	verbi	472
jaksottaa	verbi	471
kiikaroida	verbi	471
luonnistua	verbi	471
jysäyttää	verbi	470
rustata	verbi	470
tenttiä	verbi	470
vatkata	verbi	470
häpäistä	verbi	469
juopua	verbi	469
keretä	verbi	469
korvautua	verbi	469
kömpiä	verbi	469
pölyttyä	verbi	469
sokeutua	verbi	469
hassutella	verbi	468
laimeta	verbi	467
synkentää	verbi	467
kitua	verbi	466
kuiskata	verbi	466
latistaa	verbi	466
nojailla	verbi	466
aukoa	verbi	464
enetä	verbi	464
silmäillä	verbi	464
heltyä	verbi	463
profiloida	verbi	462
salakuunnella	verbi	462
hengästyttää	verbi	460
kutkuta	verbi	460
madella	verbi	460
sukupuolittua	verbi	460
nytkiä	verbi	458
hivuttautua	verbi	457
kahvitella	verbi	457
veikkailla	verbi	456
kouria	verbi	455
mässäillä	verbi	455
kurjistaa	verbi	454
liftata	verbi	454
sumuttaa	verbi	454
pirstoutua	verbi	452
provosoitua	verbi	452
pulpahtaa	verbi	452
vesittyä	verbi	452
hiiskua	verbi	451
tarjeta	verbi	451
hörpätä	verbi	450
ladella	verbi	450
marjastaa	verbi	450
tykästyä	verbi	450
nykiä	verbi	449
vilvoitella	verbi	449
pelleillä	verbi	448
trimmata	verbi	447
huhuilla	verbi	446
inventoida	verbi	446
sivellä	verbi	446
erittää	verbi	445
netota	verbi	444
parsia	verbi	444
tuuletella	verbi	444
typistyä	verbi	444
nääntyä	verbi	442
patentoida	verbi	442
sooloilla	verbi	442
alittua	verbi	440
konkretisoida	verbi	440
kovettua	verbi	440
mullata	verbi	440
turtua	verbi	440
tallata	verbi	439
tungeksia	verbi	439
joogata	verbi	438
kynsiä	verbi	438
laulattaa	verbi	438
märehtiä	verbi	438
jutustella	verbi	437
lopetella	verbi	436
marjoa	verbi	436
nolata	verbi	435
rutinoitua	verbi	435
räplätä	verbi	435
sulloa	verbi	435
erittyä	verbi	434
tepastella	verbi	434
koputella	verbi	433
käräyttää	verbi	433
ravistaa	verbi	433
hangata	verbi	432
huolitella	verbi	432
kyhätä	verbi	432
juurruttaa	verbi	431
miksata	verbi	431
nykäistä	verbi	430
vaellella	verbi	430
arkipäiväistyä	verbi	429
mahdollistua	verbi	429
kilistä	verbi	428
meritoitua	verbi	428
usuttaa	verbi	428
vilauttaa	verbi	428
ylettyä	verbi	428
horjahtaa	verbi	427
jalkauttaa	verbi	427
kilvoitella	verbi	427
kimallella	verbi	427
irrotella	verbi	426
karahtaa	verbi	426
kirjelmöidä	verbi	426
realisoida	verbi	426
tainnuttaa	verbi	426
tulouttaa	verbi	426
evästää	verbi	425
hylkiä	verbi	424
mittauttaa	verbi	423
pudotella	verbi	423
veisata	verbi	423
huimata	verbi	422
lennähtää	verbi	422
hätäillä	verbi	421
nuorentua	verbi	421
nuuhkia	verbi	421
rysäyttää	verbi	421
arkistoida	verbi	420
salamoida	verbi	420
vavisuttaa	verbi	420
haiskahtaa	verbi	419
pöyhiä	verbi	419
jyrsiä	verbi	418
vauhdittua	verbi	418
ehdotella	verbi	416
hihkua	verbi	416
rupatella	verbi	416
nyökätä	verbi	415
tylyttää	verbi	415
kehrätä	verbi	414
löystyä	verbi	414
pyöristää	verbi	414
hauduttaa	verbi	413
paistua	verbi	413
nykyaikaistaa	verbi	412
mätkäistä	verbi	411
palailla	verbi	411
puhallella	verbi	411
rapata	verbi*	411
jysähtää	verbi	410
myöhentää	verbi	410
nylkeä	verbi	410
siunaantua	verbi	410
teilata	verbi	410
kovistella	verbi	409
laivata	verbi	409
nokkia	verbi	409
raaputtaa	verbi	409
köllötellä	verbi	408
piikittää	verbi	408
radioida	verbi	407
sementoida	verbi	407
läikkyä	verbi	406
vetäistä	verbi	406
haarukoida	verbi	405
kurjistua	verbi	405
savuttaa	verbi	405
kipparoida	verbi	404
kammata	verbi	403
karvoa	verbi	403
tähystää	verbi	403
skarpata	verbi	402
suoria	verbi	402
kesyyntyä	verbi	401
korjauttaa	verbi	401
makustella	verbi	401
närkästyttää	verbi	401
hosua	verbi	400
rouhia	verbi	400
saksia	verbi	400
kolistella	verbi	399
singota	verbi	399
ammuttaa	verbi	398
kopata	verbi	398
pisiä	verbi	398
maksattaa	verbi	396
turistaa	verbi	396
värjötellä	verbi	396
putata	verbi	395
keventyä	verbi	394
purnata	verbi	394
pyörähdellä	verbi	393
liottaa	verbi	392
ajattaa	verbi	391
kehiä	verbi	391
kuormata	verbi	391
patikoida	verbi	391
tuta	verbi	391
järkeillä	verbi	390
kellastua	verbi	390
sabotoida	verbi	389
kyydittää	verbi	388
nolottaa	verbi	388
rehevöittää	verbi	388
marinoida	verbi	387
tarhata	verbi	387
pölistä	verbi*	386
toitottaa	verbi	386
yskähdellä	verbi	386
asemoida	verbi	385
maallistua	verbi	384
otaksua	verbi	383
törttöillä	verbi	383
signeerata	verbi	381
svengata	verbi	381
tahria	verbi	380
ylpeillä	verbi	380
lyöttäytyä	verbi	379
silputa	verbi	379
terästää	verbi	379
solahtaa	verbi	377
humista	verbi	376
iskostua	verbi	376
meluta	verbi	376
värähtää	verbi	376
hautua	verbi	374
hyljeksiä	verbi	374
kimaltaa	verbi	374
mestata	verbi	374
tutkituttaa	verbi	374
eheyttää	verbi	372
ulostaa	verbi	372
lyöttyä	verbi	371
nivoa	verbi	371
nuuskia	verbi	371
virota	verbi	371
alisuorittaa	verbi	370
halkeilla	verbi	370
anella	verbi	369
animoida	verbi	369
jäytää	verbi	369
kertoilla	verbi	369
lilliä	verbi	369
raahautua	verbi	369
rapista	verbi	369
sivistää	verbi	369
vihkiytyä	verbi	369
irvistää	verbi	368
kuljeskella	verbi	368
myllyttää	verbi	368
petata	verbi	368
suihkuta	verbi	368
kylvettää	verbi	367
lillua	verbi	367
pakastua	verbi	367
sirotella	verbi	367
tyynnytellä	verbi	367
korreloida	verbi	366
tutua	verbi	366
letkauttaa	verbi	365
tutista	verbi	365
pärähtää	verbi	364
jatkojalostaa	verbi	363
kallistaa	verbi*	363
loukuttaa	verbi	363
napostella	verbi	363
passivoitua	verbi	363
tarkistuttaa	verbi	363
vedättää	verbi	363
lukkiutua	verbi	362
viskoa	verbi	362
breikata	verbi	361
kieriä	verbi	361
kokkailla	verbi	361
sienestää	verbi	361
suomettua	verbi	361
eritä	verbi	360
haaskata	verbi	360
nöyristellä	verbi	360
oudoksua	verbi	360
porottaa	verbi	360
rastia	verbi	359
öljytä	verbi	359
aavistella	verbi	358
välineellistää	verbi	358
demilitarisoida	verbi	357
hellyttää	verbi	357
mädäntyä	verbi	357
reikiintyä	verbi	356
teititellä	verbi	356
terrorisoida	verbi	356
hulmuta	verbi	355
sinetöityä	verbi	355
digitalisoida	verbi	354
selvityttää	verbi	354
vettyä	verbi	354
kaarrella	verbi	353
mustua	verbi	353
roskaantua	verbi	353
yhdentyä	verbi	353
haurastua	verbi	352
loppusijoittaa	verbi	352
ujostella	verbi	351
hinkua	verbi	350
lipota	verbi	350
natista	verbi	350
sepittää	verbi	350
pinttyä	verbi	349
kompastella	verbi	348
räiskyä	verbi	348
sokaista	verbi	348
aterioida	verbi	347
kloorata	verbi	347
säihkyä	verbi	347
torpata	verbi	347
kimmeltää	verbi	346
kutittaa	verbi	346
pissata	verbi	346
raunioitua	verbi	346
murskaantua	verbi	345
kaipailla	verbi	344
varhentaa	verbi	344
aivastaa	verbi	343
etäännyttää	verbi	343
kimpaantua	verbi	343
konservoida	verbi	343
sikailla	verbi	343
kilauttaa	verbi	342
kostuttaa	verbi	342
pariutua	verbi	342
riitautua	verbi	342
verkottua	verbi	342
kuvottaa	verbi	341
murjaista	verbi	341
riitaantua	verbi	341
runoilla	verbi	341
selitä	verbi	341
lasittaa	verbi	340
oheta	verbi	340
pinnistellä	verbi	340
hinkata	verbi	339
holhota	verbi	339
hölkätä	verbi	339
kajauttaa	verbi	339
lumoutua	verbi	339
ruuhkata	verbi	339
rönsyillä	verbi	339
vaimeta	verbi	339
nieleskellä	verbi	338
vapista	verbi	338
mukista	verbi	337
harventua	verbi	336
musertaa	verbi	336
tikata	verbi	335
vinkua	verbi	335
kanavoitua	verbi	334
leiskua	verbi	334
paritella	verbi	334
vietellä	verbi	334
pakkolunastaa	verbi	333
uuttaa	verbi	333
ylikuumentua	verbi	333
ylireagoida	verbi	333
rasittua	verbi	332
kinastella	verbi	331
lepattaa	verbi	331
muokkautua	verbi	331
törröttää	verbi	331
hätkäyttää	verbi	330
hörppiä	verbi	330
kotkata	verbi	330
liikuskella	verbi	330
ohitella	verbi	330
pusertaa	verbi	330
pussata	verbi	330
hölmistyä	verbi	329
jyvittää	verbi	329
kehuskella	verbi	329
luetteloida	verbi	329
ajastaa	verbi	327
ehättää	verbi	327
himmetä	verbi	327
kansainvälistää	verbi	327
tympääntyä	verbi	327
voivotella	verbi	327
haltioitua	verbi	326
höyrystyä	verbi	326
kinata	verbi	326
oksettaa	verbi	326
roiskia	verbi	326
rääkätä	verbi	326
selkeytyä	verbi	326
sojottaa	verbi	326
tyriä	verbi	326
väsätä	verbi	326
ankkuroitua	verbi	325
kolkuttaa	verbi	325
pierrä	verbi	325
raiteilla	verbi	325
sohia	verbi	325
karkailla	verbi	324
kuivahtaa	verbi	324
myötäelää	verbi	324
puhkia	verbi	324
resonoida	verbi	324
runtata	verbi	324
samentua	verbi	324
hirvitä	verbi	323
siivilöidä	verbi	323
mellastaa	verbi	322
möyhentää	verbi	322
natsata	verbi	322
räjähdellä	verbi	322
varastoitua	verbi	322
aateloida	verbi	321
