Hakusana	Sanaluokat	count
hälytyslaite	substantiivi	169
ikkunanpesu	substantiivi	169
itkuvirsi	substantiivi	169
kaakeliuuni	substantiivi	169
kaasulaitos	substantiivi	169
kansanmies	substantiivi	169
kantamus	substantiivi	169
kirjoitusmerkki	substantiivi	169
koulutoiminta	substantiivi	169
laulumusiikki	substantiivi	169
lauseke	substantiivi	169
leivinjauhe	substantiivi	169
mahatauti	substantiivi	169
mannerjäätikkö	substantiivi	169
nollasummapeli	substantiivi	169
ohjesääntö	substantiivi	169
pelargoni	substantiivi	169
pelastustie	substantiivi	169
pimppi	substantiivi	169
pistelasku	substantiivi	169
representaatio	substantiivi	169
soittelu	substantiivi	169
sotatarvike	substantiivi	169
suokukko	substantiivi	169
suorite	substantiivi	169
taitolentoryhmä	substantiivi	169
toimenpidekielto	substantiivi	169
tuomiovalta	substantiivi	169
turkishuutokauppa	substantiivi	169
uittoyhdistys	substantiivi	169
ulkolainen	adjektiivi, substantiivi	169
urheilulääkäri	substantiivi	169
valmistusmenetelmä	substantiivi	169
vasemmistohallitus	substantiivi	169
vesipiippu	substantiivi	169
yhdennäköisyys	substantiivi	169
ylityötunti	substantiivi	169
LP-levy	substantiivi	168
aikuiskoulutuskeskus	substantiivi	168
ajoharjoittelu	substantiivi	168
alaleuka	substantiivi	168
alkuraskaus	substantiivi	168
arkikäyttö	substantiivi	168
arvoliberaali	adjektiivi, substantiivi	168
avaruuslentäjä	substantiivi	168
erikoisosaaminen	substantiivi	168
fuksi	substantiivi	168
huoltoriita	substantiivi	168
ihmisoikeusneuvosto	substantiivi	168
kivipaasi	substantiivi	168
kokkaus	substantiivi	168
komentosilta	substantiivi	168
komistus	substantiivi	168
lapikas	substantiivi	168
leidi	substantiivi	168
lojaalisuus	substantiivi	168
läiskä	substantiivi	168
nukkumaanmenoaika	substantiivi	168
pikavuoro	substantiivi	168
potkupyörä	substantiivi	168
potkurikone	substantiivi	168
pureskelu	substantiivi	168
riippuvuussuhde	substantiivi	168
rotukissa	substantiivi	168
ruudukko	substantiivi	168
sars	substantiivi	168
sijaluku	substantiivi	168
sisustuslehti	substantiivi	168
sovituskoppi	substantiivi	168
stratosfääri	substantiivi	168
suhteellisuus	substantiivi	168
sädesieni	substantiivi	168
taikavoima	substantiivi	168
työasema	substantiivi	168
vastikkeellisuus	substantiivi	168
vesieliö	substantiivi	168
ylikalastus	substantiivi	168
amerikanrauta	substantiivi	167
aresti	substantiivi	167
elektrodi	substantiivi	167
elokuvalippu	substantiivi	167
holli	substantiivi	167
hornankattila	substantiivi	167
ilmailuviranomainen	substantiivi	167
jälkinäytös	substantiivi	167
kangaskauppa	substantiivi	167
katoamisilmoitus	substantiivi	167
kelmu	substantiivi	167
kiireellisyysjärjestys	substantiivi	167
korvalehti	substantiivi	167
lainamarkkinat	substantiivi	167
lapsuusikä	substantiivi	167
leppälintu	substantiivi	167
maanvuokra	substantiivi	167
maksukehotus	substantiivi	167
matkareitti	substantiivi	167
merimaili	substantiivi	167
mystisyys	substantiivi	167
naistenmies	substantiivi	167
oluthana	substantiivi	167
opiskelijahuolto	substantiivi	167
parturiliike	substantiivi	167
petoaita	substantiivi	167
postaus	substantiivi	167
pukukaappi	substantiivi	167
purjelautailija	substantiivi	167
raippa	substantiivi	167
ratkaisukeino	substantiivi	167
rodeo	substantiivi	167
rumpusetti	substantiivi	167
sairasvuode	substantiivi	167
sauhuttelu	substantiivi	167
saunamökki	substantiivi	167
sivutuuli	substantiivi	167
sommittelu	substantiivi	167
sopeutumiskyky	substantiivi	167
strippari	substantiivi	167
tapaturma-asema	substantiivi	167
tiiliskivi	substantiivi	167
tursas	substantiivi	167
vastenmielisyys	substantiivi	167
vedenpuhdistuslaitos	substantiivi	167
vehnäpelto	substantiivi	167
vesikasvillisuus	substantiivi	167
vuorenhuippu	substantiivi	167
vuosikerta	substantiivi	167
älymystö	substantiivi	167
öljymaalaus	substantiivi	167
ahava	substantiivi	166
allergeeni	substantiivi	166
aurora	substantiivi	166
bugi	substantiivi	166
hengenlähtö	substantiivi	166
herkkusuu	substantiivi	166
humanismi	substantiivi	166
ilmastointikanava	substantiivi	166
ilmoittelu	substantiivi	166
impulsiivisuus	substantiivi	166
islamismi	substantiivi	166
joustovara	substantiivi	166
kamarimuusikko	substantiivi	166
karvoitus	substantiivi	166
katku	substantiivi	166
kinkerit	substantiivi	166
kupru	substantiivi	166
kärkietenijä	substantiivi	166
lasitaide	substantiivi	166
laturetki	substantiivi	166
levyuutuus	substantiivi	166
liittotasavalta	substantiivi	166
lumenveisto	substantiivi	166
luottohenkilö	substantiivi	166
lupalappu	substantiivi	166
läsnäolija	substantiivi	166
mania	substantiivi	166
matkanjohtaja	substantiivi	166
mormoni	substantiivi	166
nostin	substantiivi	166
pahantekijä	substantiivi	166
painotuote	substantiivi	166
palkkalaskelma	substantiivi	166
paloposti	substantiivi	166
panettelu	substantiivi	166
perehtyneisyys	substantiivi	166
perestroika	substantiivi	166
peruslukema	substantiivi	166
piironki	substantiivi	166
pitkäikäisyys	substantiivi	166
psykoanalyytikko	substantiivi	166
puulämmitys	substantiivi	166
puunjalostus	substantiivi	166
rakennusosa	substantiivi	166
rapukausi	substantiivi	166
riskisijoitus	substantiivi	166
saarelma	substantiivi	166
serpentiini	substantiivi	166
sisäänotto	substantiivi	166
sukupuolikiintiö	substantiivi	166
suolaliuos	substantiivi	166
sähkösauna	substantiivi	166
sääennustus	substantiivi	166
säätieteilijä	substantiivi	166
säävaraus	substantiivi	166
taiteilu	substantiivi	166
talvikalastus	substantiivi	166
tapaamisoikeus	substantiivi	166
tienvarsimainos	substantiivi	166
tuhlaajapoika	substantiivi	166
tuppo	substantiivi	166
turvapaikkapuhuttelu	substantiivi	166
vagina	substantiivi	166
valkosipulinkynsi	substantiivi	166
vapaakauppa-alue	substantiivi	166
varjelus	substantiivi	166
vesivessa	substantiivi	166
virhepiste	substantiivi	166
ansiomitali	substantiivi	165
elinluovutus	substantiivi	165
gravitaatioaalto	substantiivi	165
haaskaus	substantiivi	165
hakaneula	substantiivi	165
hallitussihteeri	substantiivi	165
hektisyys	substantiivi	165
hirvenkaatolupa	substantiivi	165
humalajuominen	substantiivi	165
jälkikäsittely	substantiivi	165
kaikupohja	substantiivi	165
kalliosaari	substantiivi	165
karaktääri	substantiivi	165
kaunokirjoitus	substantiivi	165
kiinteistönvälitys	substantiivi	165
konki	substantiivi	165
koodinimi	substantiivi	165
korkotuotto	substantiivi	165
korpivaellus	substantiivi	165
kuiskaus	substantiivi	165
kunnialaukaus	substantiivi	165
käyttöpaikka	substantiivi	165
laskentatoimi	substantiivi	165
liikennelupa	substantiivi	165
lomaosake	substantiivi	165
luomuliha	substantiivi	165
maailmanperintöluettelo	substantiivi	165
merioikeus	substantiivi	165
ministerikausi	substantiivi	165
mustekynä	substantiivi	165
nahkakenkä	substantiivi	165
nollakasvu	substantiivi	165
nuolenkärki	substantiivi	165
onnittelija	substantiivi	165
opetuskieli	substantiivi	165
paimentolainen	substantiivi	165
paljastustilaisuus	substantiivi	165
palkkamenot	substantiivi	165
paskiainen	substantiivi	165
porttikonki	substantiivi	165
poskisuudelma	substantiivi	165
rinkeli	substantiivi	165
ristisaatto	substantiivi	165
sähköhammasharja	substantiivi	165
taksikeskus	substantiivi	165
tehoaine	substantiivi	165
tehtävänanto	substantiivi	165
tulitikkutehdas	substantiivi	165
uimahyppääjä	substantiivi	165
uutistoimitus	substantiivi	165
varhaislapsuus	substantiivi	165
vesipumppu	substantiivi	165
virkamieshallitus	substantiivi	165
virkatodistus	substantiivi	165
CV	substantiivi	164
ajettavuus	substantiivi	164
angiina	substantiivi	164
antropologia	substantiivi	164
asteri	substantiivi	164
betonirakennus	substantiivi	164
eliniänodote	substantiivi	164
formula-auto	substantiivi	164
haavauma	substantiivi	164
haupitsi	substantiivi	164
hämy	substantiivi	164
illanistujaiset	substantiivi	164
iltayö	substantiivi	164
järvenpohja	substantiivi	164
kabaree	substantiivi	164
kaularanka	substantiivi	164
kilohaili	substantiivi	164
konservatiivisuus	substantiivi	164
korkosuojaus	substantiivi	164
korulause	substantiivi	164
kunnallispoliitikko	substantiivi	164
kunnansihteeri	substantiivi	164
kustannusosakeyhtiö	substantiivi	164
kutoja	substantiivi	164
kuukausiliite	substantiivi	164
kylpytakki	substantiivi	164
laivayhteys	substantiivi	164
lastenkasvatus	substantiivi	164
luomistyö	substantiivi	164
maakunta-arkisto	substantiivi	164
metalliputki	substantiivi	164
mielipidevanki	substantiivi	164
mongoli	substantiivi	164
museoauto	substantiivi	164
myyntiedustaja	substantiivi	164
mönjä	substantiivi	164
pelikierros	substantiivi	164
pesimäkanta	substantiivi	164
piennar	substantiivi	164
postiääni	substantiivi	164
projektori	substantiivi	164
puolivalmiste	substantiivi	164
puutiaisaivokuume	substantiivi	164
pörinä	substantiivi	164
pörssimeklari	substantiivi	164
riskirakenne	substantiivi	164
rohto	substantiivi	164
ruutupaperi	substantiivi	164
seurakuntasali	substantiivi	164
siivilä	substantiivi	164
syväys	substantiivi	164
tarkoituksenmukaisuus	substantiivi	164
toimitustyö	substantiivi	164
torkku	substantiivi, adjektiivi	164
tärkkelys	substantiivi	164
täyttäjä	substantiivi	164
verkkomainonta	substantiivi	164
vesipää	substantiivi	164
voittopiste	substantiivi	164
arkitodellisuus	substantiivi	163
energiatalous	substantiivi	163
haukunta	substantiivi	163
hautomo	substantiivi	163
ilmakupla	substantiivi	163
ilmastomalli	substantiivi	163
ilmestymispäivä	substantiivi	163
intellektuelli	adjektiivi, substantiivi	163
jalostuslaitos	substantiivi	163
jetti	substantiivi	163
juutti	substantiivi*	163
jälkiselvittely	substantiivi	163
jännityselokuva	substantiivi	163
kadunmies	substantiivi	163
katkaisija	substantiivi	163
keinottelu	substantiivi	163
kenkälaatikko	substantiivi	163
keraamikko	substantiivi	163
kilpakävely	substantiivi	163
kirjepommi	substantiivi	163
känninen	adjektiivi, substantiivi	163
laitosteatteri	substantiivi	163
lautailu	substantiivi	163
lentokalusto	substantiivi	163
liikerakentaminen	substantiivi	163
lupakirja	substantiivi	163
maitolitra	substantiivi	163
marxilainen	adjektiivi, substantiivi	163
matkaseura	substantiivi	163
meijerituote	substantiivi	163
merileijona	substantiivi	163
mieliteko	substantiivi	163
millisekunti	substantiivi	163
mäenlasku	substantiivi	163
mähkä	substantiivi	163
mässäily	substantiivi	163
ohukainen	substantiivi	163
oksisto	substantiivi	163
omenamehu	substantiivi	163
paineilma	substantiivi	163
paukama	substantiivi	163
persia	substantiivi	163
polttolinja	substantiivi	163
pukusuoja	substantiivi	163
puoluelehti	substantiivi	163
puuliiteri	substantiivi	163
pääkipu	substantiivi	163
rakennuskompleksi	substantiivi	163
reivit	substantiivi	163
rosoisuus	substantiivi	163
räme	substantiivi	163
rööki	substantiivi	163
skepsis	substantiivi	163
spoileri	substantiivi*	163
suodatinkahvi	substantiivi	163
syvennys	substantiivi	163
talutushihna	substantiivi	163
telakointi	substantiivi	163
toimintakausi	substantiivi	163
toteuma	substantiivi	163
tulosluettelo	substantiivi	163
tyttölyseo	substantiivi	163
työläisperhe	substantiivi	163
uhma	substantiivi	163
vapaalasku	substantiivi	163
vatsalaukku	substantiivi	163
vatsanpohja	substantiivi	163
vedos	substantiivi	163
verkkoyhteisö	substantiivi	163
ylävitonen	substantiivi	163
äänitaide	substantiivi	163
aamujuna	substantiivi	162
aluevaatimus	substantiivi	162
arkijärki	substantiivi	162
avovankila	substantiivi	162
etukortti	substantiivi	162
gammayökkönen	substantiivi	162
harjoittelukoulu	substantiivi	162
helpi	substantiivi	162
höpsö	adjektiivi, substantiivi	162
ihosairaus	substantiivi	162
investointirahasto	substantiivi	162
jarrumies	substantiivi	162
jazzmusiikki	substantiivi	162
kaula-aukko	substantiivi	162
kauneusvirhe	substantiivi	162
kaupunginkanslia	substantiivi	162
kieltenopetus	substantiivi	162
klapikone	substantiivi	162
koeala	substantiivi	162
komppi	substantiivi	162
koulu-uudistus	substantiivi	162
kulmahammas	substantiivi	162
kulttuurivallankumous	substantiivi	162
kuritusväkivalta	substantiivi	162
kustannussopimus	substantiivi	162
käännöskirjallisuus	substantiivi	162
liikennepako	substantiivi	162
lilliputti	substantiivi	162
lomakorvaus	substantiivi	162
loppupäätelmä	substantiivi	162
läntti	substantiivi	162
maatalousmaa	substantiivi	162
miksaaja	substantiivi	162
ohutsuoli	substantiivi	162
opintopolku	substantiivi	162
osakerahasto	substantiivi	162
peltohehtaari	substantiivi	162
perunajauho	substantiivi	162
peruskaura	substantiivi	162
pisuaari	substantiivi	162
pohjaeläin	substantiivi	162
puheenparsi	substantiivi	162
puntarointi	substantiivi	162
päänavaus	substantiivi	162
pääväri	substantiivi	162
rataennätys	substantiivi	162
ryhmäkeskustelu	substantiivi	162
röntgenlaite	substantiivi	162
salasuhde	substantiivi	162
siviilivaate	substantiivi	162
soittoharrastus	substantiivi	162
suojakypärä	substantiivi	162
suomenajokoira	substantiivi	162
suoramarkkinointi	substantiivi	162
tarjoiluastia	substantiivi	162
tukkilautta	substantiivi	162
työrukkanen	substantiivi	162
unitutkimus	substantiivi	162
urheiluliike	substantiivi	162
ussa	substantiivi	162
vastaväite	substantiivi	162
vesikerros	substantiivi	162
vierastalo	substantiivi	162
virpi	substantiivi	162
yleisönosastokirjoitus	substantiivi	162
yöpuu	substantiivi	162
atolli	substantiivi	161
edustusasu	substantiivi	161
heinähattu	substantiivi	161
homeopatia	substantiivi	161
hätävara	substantiivi	161
istuma-asento	substantiivi	161
jaguaari	substantiivi	161
jatsi	substantiivi	161
juonne	substantiivi	161
jännittäjä	substantiivi	161
järkisyy	substantiivi	161
kainalosauva	substantiivi	161
kannel	substantiivi	161
kansanpuisto	substantiivi	161
kansantaiteilija	substantiivi	161
katulapsi	substantiivi	161
kesävaate	substantiivi	161
kilinä	substantiivi	161
kissanpäivät	substantiivi	161
komealupiini	substantiivi	161
kotipitäjä	substantiivi	161
kulo	substantiivi	161
käyttöpääoma	substantiivi	161
luonnonmukaisuus	substantiivi	161
luonteenlaatu	substantiivi	161
lähdevero	substantiivi	161
lähimmäisenrakkaus	substantiivi	161
lähtölupa	substantiivi	161
maankohoaminen	substantiivi	161
mainoselokuva	substantiivi	161
museojuna	substantiivi	161
mätimuna	substantiivi	161
neitsyys	substantiivi	161
nestetasapaino	substantiivi	161
neuvostojohtaja	substantiivi	161
nolous	substantiivi	161
omakotirakentaminen	substantiivi	161
pakopeli	substantiivi	161
paperintuotanto	substantiivi	161
pidäke	substantiivi	161
poliisisarja	substantiivi	161
porotokka	substantiivi	161
pudotuskierros	substantiivi	161
pullistelu	substantiivi	161
retikka	substantiivi	161
romaniyhteisö	substantiivi	161
rotusorto	substantiivi	161
ruiskutus	substantiivi	161
ruokailutila	substantiivi	161
saaristolainen	substantiivi	161
sentrifugi	substantiivi	161
silmäätekevä	substantiivi	161
sitrushedelmä	substantiivi	161
sivallus	substantiivi	161
suukopu	substantiivi	161
suurliikemies	substantiivi	161
taksamittari	substantiivi	161
talousyhteisö	substantiivi	161
tarkkailuluokka	substantiivi	161
telttasauna	substantiivi	161
uudisasukas	substantiivi	161
varastelu	substantiivi	161
varislintu	substantiivi	161
vilttitossu	substantiivi	161
yksityisasia	substantiivi	161
yleiskieli	substantiivi	161
anestesiologia	substantiivi	160
eurokolikko	substantiivi	160
heittoprosentti	substantiivi	160
hengityselimet	substantiivi	160
hääpuku	substantiivi	160
joulupuuro	substantiivi	160
juoruilu	substantiivi	160
kangasmaa	substantiivi	160
kangasvuokko	substantiivi	160
kantasoluhoito	substantiivi	160
kapeikko	substantiivi	160
karuus	substantiivi	160
kaupunkijuna	substantiivi	160
kielenhuolto	substantiivi	160
kiihotus	substantiivi	160
kirkonkirja	substantiivi	160
kotiaskare	substantiivi	160
kunniajäsen	substantiivi	160
käskytys	substantiivi	160
lehtitilaus	substantiivi	160
leikkimieli	substantiivi	160
lippusiima	substantiivi	160
mantu	substantiivi	160
mentoli	substantiivi	160
merellisyys	substantiivi	160
muotivaate	substantiivi	160
neitoperhonen	substantiivi	160
olkalaukku	substantiivi	160
omituisuus	substantiivi	160
pallea	substantiivi	160
plantaasi	substantiivi	160
pohjoistuuli	substantiivi	160
pullukka	substantiivi	160
puvustus	substantiivi	160
pyttipannu	substantiivi	160
radiosignaali	substantiivi	160
silmänkääntötemppu	substantiivi	160
starttipistooli	substantiivi	160
sulatusuuni	substantiivi	160
takuuvuokra	substantiivi	160
tavoitteellisuus	substantiivi	160
tehdassali	substantiivi	160
tuotenimi	substantiivi	160
tyrannia	substantiivi	160
työskentelytila	substantiivi	160
ulosmittaus	substantiivi	160
verkkorikollinen	substantiivi	160
vientimalli	substantiivi	160
voileipäkakku	substantiivi	160
alibi	substantiivi	159
aloitteellisuus	substantiivi	159
aspartaami	substantiivi	159
dokkari	substantiivi	159
dominoefekti	substantiivi	159
erityisruokavalio	substantiivi	159
herkkusieni	substantiivi	159
huhmar	substantiivi	159
ikärasismi	substantiivi	159
injektioruisku	substantiivi	159
kiintotähti	substantiivi	159
kondis	substantiivi	159
korkotukilaina	substantiivi	159
krusifiksi	substantiivi	159
kulutusvero	substantiivi	159
kurre	substantiivi	159
laku	substantiivi	159
loistokausi	substantiivi	159
mansikkapaikka	substantiivi	159
markkinarako	substantiivi	159
miesääni	substantiivi	159
näkyvyysalue	substantiivi	159
opastuskeskus	substantiivi	159
opettajainhuone	substantiivi	159
pakohuonepeli	substantiivi	159
pelitaktiikka	substantiivi	159
postimaksu	substantiivi	159
puujalkavitsi	substantiivi	159
rajavaltuutettu	substantiivi	159
rasta	substantiivi	159
ratsastustalli	substantiivi	159
risukko	substantiivi	159
rovastikunta	substantiivi	159
ruokalusikka	substantiivi	159
ruokki	substantiivi	159
signeeraus	substantiivi	159
skeittiramppi	substantiivi	159
sointiväri	substantiivi	159
soranotto	substantiivi	159
sunnuntaityö	substantiivi	159
tainnutus	substantiivi	159
taiteilijaprofessori	substantiivi	159
tarkkaamattomuus	substantiivi	159
tasakatto	substantiivi	159
tiilitehdas	substantiivi	159
toimintaterapia	substantiivi	159
troolaus	substantiivi	159
tuotesijoittelu	substantiivi	159
ulkomaanliikenne	substantiivi	159
varjelu	substantiivi	159
verihiutale	substantiivi	159
vesilläliikkuja	substantiivi	159
viskoosi	substantiivi, adjektiivi	159
vuoristoseutu	substantiivi	159
alakerros	substantiivi	158
alueteatteri	substantiivi	158
arkkityyppi	substantiivi	158
asiakaskontakti	substantiivi	158
avainnippu	substantiivi	158
biljardipöytä	substantiivi	158
giljotiini	substantiivi	158
hankintakustannukset	substantiivi	158
harppi	substantiivi	158
henkilöbrändi	substantiivi	158
hienopaperi	substantiivi	158
hiuslakka	substantiivi	158
huipputeho	substantiivi	158
jolma	substantiivi	158
kansalliskirjasto	substantiivi	158
kappeliseurakunta	substantiivi	158
kauppatie	substantiivi	158
keskiaste	substantiivi	158
kolesteroliarvo	substantiivi	158
korostus	substantiivi	158
kunniakomppania	substantiivi	158
kylmätila	substantiivi	158
liikanimi	substantiivi	158
likavesi	substantiivi	158
listahinta	substantiivi	158
lisäansio	substantiivi	158
loisteputki	substantiivi	158
loistohotelli	substantiivi	158
maastoliikenne	substantiivi	158
metsävarat	substantiivi	158
murtomaahiihto	substantiivi	158
mökkikausi	substantiivi	158
naivismi	substantiivi	158
näkövamma	substantiivi	158
objektiivisuus	substantiivi	158
pakistanilainen	adjektiivi, substantiivi	158
perillemeno	substantiivi	158
pilapuhelu	substantiivi	158
puhevammainen	adjektiivi, substantiivi	158
puupelletti	substantiivi	158
pyykkipoika	substantiivi	158
pääomamarkkinat	substantiivi	158
rullaportaat	substantiivi	158
ruuvimeisseli	substantiivi	158
rytmiikka	substantiivi	158
sake	substantiivi	158
sakkovanki	substantiivi	158
sisaralus	substantiivi	158
sovellutus	substantiivi	158
sulkuviiva	substantiivi	158
syreeni	substantiivi	158
säväys	substantiivi	158
taideopetus	substantiivi	158
tasapainoskootteri	substantiivi	158
taustanauha	substantiivi	158
tohtorinhattu	substantiivi	158
ulkomuseo	substantiivi	158
uusimaalainen	substantiivi, adjektiivi	158
vandaali	substantiivi	158
vararengas	substantiivi	158
varpio	substantiivi	158
viholainen	substantiivi	158
yliherkkyys	substantiivi	158
äveriäs	adjektiivi, substantiivi	158
edustavuus	substantiivi	157
hajurako	substantiivi	157
hashtag	substantiivi	157
hökkelikylä	substantiivi	157
hölkkä	substantiivi	157
ikiaika	substantiivi	157
itsepetos	substantiivi	157
järjestysnumero	substantiivi	157
kaarnakuoriainen	substantiivi	157
kansallisvaltio	substantiivi	157
kaupunkisota	substantiivi	157
keskusarkisto	substantiivi	157
kitinä	substantiivi	157
kutsukortti	substantiivi	157
käyttövoimavero	substantiivi	157
leninki	substantiivi	157
lievitys	substantiivi	157
listahitti	substantiivi	157
lisäke	substantiivi	157
luottamuslauseäänestys	substantiivi	157
lähetystöneuvos	substantiivi	157
maalipurkki	substantiivi	157
magma	substantiivi	157
maisemahaitta	substantiivi	157
mitalisaalis	substantiivi	157
pakkassää	substantiivi	157
palvelusväki	substantiivi	157
parkkeeraus	substantiivi	157
perintäkirje	substantiivi	157
perunasalaatti	substantiivi	157
peräosa	substantiivi	157
pinkka	substantiivi	157
playboy	substantiivi	157
pornografia	substantiivi	157
pystymetsä	substantiivi	157
radioteleskooppi	substantiivi	157
reissumies	substantiivi	157
roskasäiliö	substantiivi	157
ruuhi	substantiivi	157
sadin	substantiivi	157
streptokokki	substantiivi	157
suhdannevaihtelu	substantiivi	157
sätkynukke	substantiivi	157
talousrikollisuus	substantiivi	157
tariffi	substantiivi	157
tukkuri	substantiivi	157
tulite	substantiivi	157
tytöttely	substantiivi	157
vuodatus	substantiivi	157
addikti	substantiivi	156
aluskasvillisuus	substantiivi	156
banjo	substantiivi	156
elinkeinoasiamies	substantiivi	156
geenimutaatio	substantiivi	156
haavekuva	substantiivi	156
ilmaisumuoto	substantiivi	156
juurikääpä	substantiivi	156
kehittämistuki	substantiivi	156
kokemusmaailma	substantiivi	156
kummitusjuttu	substantiivi	156
kupletti	substantiivi	156
kurkuma	substantiivi	156
kuukautiskipu	substantiivi	156
kynttilänvalo	substantiivi	156
lapsikorotus	substantiivi	156
laskuvarjojääkäri	substantiivi	156
lintuperspektiivi	substantiivi	156
mahtimies	substantiivi	156
muotivirtaus	substantiivi	156
näppäily	substantiivi	156
omanarvontunto	substantiivi	156
paraatimatka	substantiivi	156
parkkimittari	substantiivi	156
peräaukko	substantiivi	156
pianotrio	substantiivi	156
pirunpelto	substantiivi	156
polttouuni	substantiivi	156
potkunyrkkeily	substantiivi	156
pulahdus	substantiivi	156
punakynä	substantiivi	156
puraisu	substantiivi	156
päivystysleikkaus	substantiivi	156
päiväkerho	substantiivi	156
rapumerta	substantiivi	156
rekallinen	substantiivi	156
rojalti	substantiivi	156
ruokinta-automaatti	substantiivi	156
salatiede	substantiivi	156
seurustelukumppani	substantiivi	156
silmäklinikka	substantiivi	156
sorsalintu	substantiivi	156
suuruusjärjestys	substantiivi	156
sytytys	substantiivi	156
säilöntä	substantiivi	156
takkuilu	substantiivi	156
tarinointi	substantiivi	156
tiesuola	substantiivi	156
tieteiskirjallisuus	substantiivi	156
trokari	substantiivi	156
tulevaisuusvaliokunta	substantiivi	156
tunnollisuus	substantiivi	156
työkenttä	substantiivi	156
uutuudenviehätys	substantiivi	156
vaahtokarkki	substantiivi	156
vaihteluväli	substantiivi	156
veroäyri	substantiivi	156
yhdistäjä	substantiivi	156
ajastin	substantiivi	155
aurinkovarjo	substantiivi	155
biojätepussi	substantiivi	155
essu	substantiivi	155
harjoituslenkki	substantiivi	155
hermoromahdus	substantiivi	155
hoitoaine	substantiivi	155
kallistus	substantiivi	155
kalustohankinta	substantiivi	155
kapsäkki	substantiivi	155
karnevaalitunnelma	substantiivi	155
keskijohto	substantiivi	155
kesäkissa	substantiivi	155
kiinteistönhoitaja	substantiivi	155
konerikko	substantiivi	155
kotiseututyö	substantiivi	155
kunnallisvalitus	substantiivi	155
kuona-aine	substantiivi	155
kuuloaisti	substantiivi	155
käärö	substantiivi	155
laadukkuus	substantiivi	155
lauluesitys	substantiivi	155
lepsuilu	substantiivi	155
luonnonmateriaali	substantiivi	155
lähiavaruus	substantiivi	155
makuuvaunu	substantiivi	155
metsänreuna	substantiivi	155
mikroyritys	substantiivi	155
munaus	substantiivi	155
opintomatka	substantiivi	155
paahtoleipä	substantiivi	155
paloviranomainen	substantiivi	155
pekari	substantiivi	155
pikkukeskonen	substantiivi	155
plagiaatti	substantiivi	155
pyhäinjäännös	substantiivi	155
pysäytyskuva	substantiivi	155
päihteidenkäyttäjä	substantiivi	155
radiokeskustelu	substantiivi	155
raksa	substantiivi	155
rengaskaivo	substantiivi	155
respa	substantiivi	155
saitti	substantiivi	155
siirtolohkare	substantiivi	155
säästäjä	substantiivi	155
taltta	substantiivi	155
tappolista	substantiivi	155
teatteriharrastus	substantiivi	155
toiminta-ajatus	substantiivi	155
tulostus	substantiivi	155
valtiosalaisuus	substantiivi	155
viulunsoittaja	substantiivi	155
yleiskorotus	substantiivi	155
yllätystulos	substantiivi	155
ymmärrettävyys	substantiivi	155
ammattilukio	substantiivi	154
angsti	substantiivi	154
appivanhemmat	substantiivi	154
auvo	substantiivi	154
dekkarikirjailija	substantiivi	154
dieselpolttoaine	substantiivi	154
duuri	substantiivi	154
energiasyöppö	substantiivi, adjektiivi	154
epäjohdonmukaisuus	substantiivi	154
esiintulo	substantiivi	154
etäsuhde	substantiivi	154
eukonkanto	substantiivi	154
hautakammio	substantiivi	154
huippututkimus	substantiivi	154
höyste	substantiivi	154
itsesäätely	substantiivi	154
jäbä	substantiivi	154
jälkivero	substantiivi	154
kaliiberi	substantiivi	154
kapitalisti	substantiivi	154
karju	substantiivi	154
katukauppias	substantiivi	154
kauttakulkuliikenne	substantiivi	154
kelluke	substantiivi	154
kilpailusuoritus	substantiivi	154
kivilaji	substantiivi	154
korkolasku	substantiivi	154
kumu	substantiivi*	154
kuppaus	substantiivi	154
kysymyksenasettelu	substantiivi	154
kömpelyys	substantiivi	154
luonnonvalinta	substantiivi	154
metrorata	substantiivi	154
molski	substantiivi	154
monikielisyys	substantiivi	154
monoliitti	substantiivi	154
myrkkysyötti	substantiivi	154
mysli	substantiivi	154
nautakarja	substantiivi	154
nitraatti	substantiivi	154
panssariauto	substantiivi	154
perintöprinsessa	substantiivi	154
päästäinen	substantiivi	154
rahapeliongelma	substantiivi	154
raitsikka	substantiivi	154
ratakisko	substantiivi	154
rauhantekijä	substantiivi	154
rehuvilja	substantiivi	154
rikostutkimus	substantiivi	154
roolijako	substantiivi	154
rynnäkkökone	substantiivi	154
rämäpää	substantiivi, adjektiivi	154
sarjanumero	substantiivi	154
seurapeli	substantiivi	154
siippa	substantiivi*	154
sinappikaasu	substantiivi	154
siviilisääty	substantiivi	154
suuntavaisto	substantiivi	154
säästövapaa	substantiivi	154
tukiranka	substantiivi	154
uskonlahko	substantiivi	154
valkohäntäkauris	substantiivi	154
vesakko	substantiivi	154
webinaari	substantiivi	154
yhteistoimintamenettely	substantiivi	154
äitihahmo	substantiivi	154
alenema	substantiivi	153
avaruusmatkailu	substantiivi	153
eroahdistus	substantiivi	153
evoluutiobiologia	substantiivi	153
evoluutioteoria	substantiivi	153
harhakuva	substantiivi	153
harmistus	substantiivi	153
hikipisara	substantiivi	153
huilisti	substantiivi	153
ihmisoikeusvaltuutettu	substantiivi	153
ihokarva	substantiivi	153
irrotus	substantiivi	153
jaostopäällikkö	substantiivi	153
jauhomato	substantiivi	153
jättömaa	substantiivi	153
karhukirje	substantiivi	153
kasvuturve	substantiivi	153
kerkkä	substantiivi	153
koe-erä	substantiivi	153
